,img,bbox,label
10,../../malaria/images/f65a1633-9935-4984-a285-a60d30aa1707.png,"[(363, 1199, 480, 1312), (570, 160, 677, 285), (976, 936, 1096, 1061), (203, 260, 320, 381), (611, 728, 722, 837), (343, 272, 453, 380), (804, 140, 916, 264), (694, 585, 812, 705), (666, 219, 793, 320), (118, 795, 224, 901), (921, 279, 1047, 378), (498, 977, 608, 1079), (794, 326, 905, 436), (760, 1207, 882, 1310), (536, 473, 652, 600), (587, 1026, 704, 1159), (455, 1073, 582, 1171), (600, 72, 730, 166), (720, 723, 844, 843), (924, 57, 1035, 187), (277, 1303, 379, 1456), (780, 1004, 912, 1133), (519, 1182, 651, 1322), (370, 1415, 499, 1522), (328, 170, 444, 290), (37, 889, 151, 1015), (896, 1250, 1028, 1382), (270, 377, 396, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,../../malaria/images/67acd5bc-4658-4c6e-a9b9-cd8ea3a03418.png,"[(462, 1297, 571, 1425), (1018, 971, 1137, 1080), (707, 449, 829, 575), (557, 161, 695, 288), (607, 949, 724, 1059), (962, 1274, 1080, 1399), (705, 1166, 836, 1287), (668, 994, 805, 1105), (234, 896, 339, 1019), (167, 466, 284, 590), (311, 618, 422, 735), (270, 746, 372, 853), (83, 1077, 211, 1190), (726, 211, 848, 325), (455, 581, 565, 709), (326, 1048, 465, 1181), (94, 578, 218, 696), (603, 712, 714, 823), (601, 1304, 715, 1422), (574, 1246, 701, 1374), (328, 385, 452, 522), (900, 534, 1021, 663), (185, 257, 311, 370), (869, 126, 992, 240), (279, 99, 383, 228), (274, 1173, 395, 1297), (139, 1145, 264, 1272), (579, 824, 715, 936), (1070, 1320, 1177, 1447), (804, 33, 928, 146), (982, 840, 1097, 956), (653, 1418, 762, 1557), (694, 618, 812, 724), (915, 1081, 1036, 1199), (250, 333, 359, 445), (376, 54, 471, 153), (733, 1292, 838, 1403), (695, 355, 825, 458), (38, 936, 157, 1059), (806, 1112, 926, 1227), (240, 157, 358, 274), (37, 442, 158, 564), (20, 994, 150, 1107), (308, 245, 428, 361), (626, 1147, 759, 1261), (29, 585, 147, 704), (501, 1054, 630, 1176), (377, 545, 486, 649), (323, 1449, 440, 1547), (922, 388, 1054, 502), (762, 835, 873, 951), (916, 153, 1034, 275), (862, 1355, 983, 1469), (153, 687, 275, 803), (1025, 1079, 1149, 1172), (1062, 1425, 1183, 1534), (782, 738, 930, 850), (84, 312, 213, 437), (190, 651, 308, 767), (588, 549, 699, 675), (5, 490, 137, 624), (314, 794, 418, 911), (862, 1072, 971, 1192), (580, 636, 711, 758), (590, 518, 709, 632), (769, 1309, 879, 1411), (818, 1370, 952, 1489)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,../../malaria/images/065af549-320a-4862-b92a-8ef750d7b5fb.png,"[(549, 1106, 664, 1232), (498, 210, 597, 332), (531, 633, 650, 766), (527, 1316, 643, 1437), (690, 11, 798, 128), (446, 402, 563, 529), (484, 1472, 615, 1593), (264, 842, 393, 967), (681, 1450, 810, 1587), (624, 251, 731, 375), (90, 192, 216, 299), (800, 459, 916, 578), (620, 710, 729, 827), (872, 257, 982, 380), (907, 1245, 1023, 1360), (984, 1153, 1104, 1279), (228, 398, 349, 514), (411, 711, 524, 834), (93, 863, 212, 973), (502, 86, 615, 195), (728, 1032, 852, 1172), (635, 567, 747, 690), (131, 664, 261, 797), (985, 265, 1095, 386), (281, 1105, 405, 1239), (220, 43, 346, 158), (475, 532, 581, 643), (455, 1015, 568, 1159), (929, 883, 1062, 1000), (845, 1445, 969, 1564), (989, 438, 1101, 583), (238, 540, 343, 678), (280, 508, 390, 627), (87, 384, 218, 501), (695, 403, 798, 521), (145, 1333, 277, 1469), (946, 1038, 1084, 1169), (914, 778, 1010, 904), (764, 125, 878, 247), (224, 1223, 346, 1389), (390, 258, 538, 424), (633, 899, 759, 1018), (383, 594, 500, 701), (806, 785, 916, 946), (904, 125, 1035, 242), (53, 746, 174, 864), (112, 53, 231, 168), (212, 727, 327, 856), (1023, 677, 1140, 804), (717, 750, 843, 868), (833, 168, 925, 300), (749, 637, 861, 746), (932, 646, 1043, 801), (57, 243, 204, 359), (867, 70, 987, 186), (49, 51, 169, 179), (837, 987, 950, 1105), (390, 1193, 507, 1383)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13,../../malaria/images/e61e6af2-7f8b-47b0-bbe7-acb2ed0299ab.png,"[(299, 561, 405, 662), (17, 790, 137, 913), (299, 554, 387, 650), (541, 1085, 669, 1205), (131, 535, 261, 652), (384, 490, 519, 618), (698, 745, 803, 861), (164, 1041, 275, 1154), (617, 666, 736, 785), (902, 72, 1023, 194), (232, 1174, 350, 1297), (274, 922, 371, 1025), (225, 1337, 344, 1463), (136, 283, 256, 402), (417, 665, 527, 784), (841, 623, 958, 735), (877, 1023, 1005, 1144), (688, 540, 804, 664), (1045, 108, 1162, 225), (735, 185, 857, 304), (1040, 182, 1163, 308), (1035, 567, 1167, 694), (56, 351, 177, 468), (92, 1132, 223, 1243), (170, 666, 283, 765), (29, 1003, 142, 1117), (303, 717, 391, 819), (458, 942, 552, 1036), (225, 220, 345, 342), (206, 858, 300, 969), (115, 937, 229, 1053), (629, 920, 736, 1031), (948, 1479, 1047, 1565), (700, 1138, 825, 1265), (779, 420, 894, 524), (51, 1338, 176, 1452), (23, 673, 145, 806), (83, 785, 185, 883), (529, 403, 629, 492), (590, 267, 691, 379), (858, 469, 985, 588), (588, 45, 712, 199), (637, 143, 762, 293), (370, 717, 490, 839), (312, 1298, 518, 1454), (518, 1422, 648, 1544), (593, 1414, 712, 1521), (28, 1461, 156, 1583), (23, 1249, 137, 1356), (276, 1489, 385, 1598), (118, 706, 212, 796), (250, 761, 357, 862), (315, 798, 417, 898), (334, 849, 439, 956), (441, 819, 533, 930), (498, 838, 595, 946), (539, 877, 627, 971), (593, 1007, 685, 1097), (834, 1311, 930, 1414), (761, 1429, 856, 1532), (689, 1365, 787, 1470), (868, 1405, 990, 1510), (744, 1288, 839, 1390), (977, 284, 1087, 392), (800, 312, 915, 426), (353, 53, 453, 156), (34, 210, 124, 300), (41, 111, 146, 218), (60, 13, 167, 122), (530, 592, 637, 687), (513, 486, 612, 580), (715, 240, 823, 359), (520, 100, 616, 199), (548, 308, 667, 391), (792, 1020, 894, 1134), (898, 285, 992, 377), (889, 385, 973, 496), (928, 374, 1023, 475), (152, 975, 274, 1093), (134, 1264, 225, 1367), (1050, 1484, 1153, 1572), (1093, 1407, 1196, 1519)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14,../../malaria/images/dcc1a193-7b74-44f8-ad8d-813751d8fa6b.png,"[(767, 14, 887, 141), (1023, 125, 1137, 251), (1009, 717, 1134, 835), (923, 162, 1024, 280), (478, 998, 591, 1113), (887, 608, 992, 718), (401, 758, 506, 857), (995, 393, 1119, 505), (830, 481, 949, 599), (572, 1027, 685, 1135), (899, 905, 1018, 1030), (751, 901, 873, 1016), (119, 48, 232, 167), (37, 1110, 155, 1233), (160, 1251, 277, 1367), (805, 1103, 923, 1224), (9, 50, 116, 178), (51, 1453, 179, 1571), (419, 888, 523, 1012), (128, 742, 260, 867), (557, 590, 661, 708), (789, 233, 914, 365), (656, 1108, 774, 1224), (16, 805, 139, 932), (456, 238, 571, 357), (283, 1115, 399, 1228), (134, 360, 258, 460), (145, 570, 262, 688), (375, 99, 501, 231), (278, 10, 400, 144), (90, 199, 207, 333), (1051, 521, 1172, 652), (502, 711, 610, 810), (381, 473, 504, 595), (995, 245, 1104, 357), (999, 842, 1114, 976), (395, 414, 501, 537), (614, 1268, 743, 1372), (267, 1012, 386, 1120), (140, 658, 264, 763), (167, 237, 280, 339), (198, 1067, 325, 1183), (687, 779, 790, 906), (379, 1103, 494, 1212), (310, 866, 430, 993), (843, 99, 957, 212), (246, 517, 372, 624), (741, 1068, 842, 1178), (257, 602, 372, 710), (390, 1003, 492, 1132), (835, 1073, 949, 1203), (652, 1198, 770, 1285), (285, 568, 399, 687), (301, 848, 420, 960), (708, 146, 875, 230), (548, 1354, 659, 1461), (947, 321, 1106, 406), (574, 1315, 703, 1447)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
15,../../malaria/images/27fab82c-5bf0-426f-aeb9-47da829b6629.png,"[(145, 1172, 242, 1268), (716, 848, 831, 955), (381, 961, 474, 1054), (573, 754, 675, 849), (124, 340, 216, 436), (150, 549, 247, 650), (921, 191, 1022, 290), (30, 172, 136, 291), (15, 902, 116, 1000), (1077, 703, 1194, 823), (57, 766, 156, 870), (506, 1196, 625, 1308), (786, 562, 896, 675), (562, 148, 676, 258), (879, 324, 1002, 454), (107, 1419, 224, 1528), (342, 1327, 437, 1428), (1031, 852, 1139, 944), (342, 671, 453, 762), (487, 460, 601, 580), (635, 1380, 733, 1498), (589, 418, 696, 535), (1072, 89, 1170, 199), (679, 1166, 792, 1264), (922, 712, 1055, 832), (505, 344, 609, 453), (132, 685, 238, 799), (836, 938, 950, 1063), (250, 1224, 346, 1325), (1003, 456, 1127, 580), (700, 372, 802, 472), (538, 598, 643, 699), (203, 336, 305, 451), (161, 1309, 250, 1401), (150, 24, 247, 120), (307, 738, 418, 848), (218, 940, 330, 1063), (375, 391, 484, 498), (530, 56, 640, 152), (309, 312, 409, 405), (143, 1400, 240, 1503), (789, 297, 872, 414), (478, 107, 576, 204), (743, 129, 837, 229), (739, 1378, 826, 1464), (627, 1266, 732, 1361), (493, 1445, 601, 1561), (397, 274, 500, 375), (240, 1428, 343, 1534), (402, 201, 514, 295), (372, 99, 483, 213), (481, 1391, 588, 1497), (15, 323, 123, 462), (266, 788, 350, 872), (971, 1005, 1088, 1114), (413, 539, 487, 646), (970, 1132, 1082, 1235), (484, 652, 605, 768), (54, 1271, 160, 1384), (961, 54, 1048, 168), (873, 54, 976, 171), (993, 1072, 1110, 1177), (1056, 915, 1158, 1033), (710, 263, 825, 383), (20, 782, 127, 891), (283, 1378, 388, 1480), (363, 1428, 446, 1529), (8, 1245, 102, 1328), (1049, 100, 1144, 211), (777, 1493, 886, 1600), (1110, 1208, 1200, 1317)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,../../malaria/images/c7a2d648-47cb-4b39-afa4-1b7fcfe51934.png,"[(58, 860, 184, 992), (650, 607, 775, 729), (350, 431, 461, 568), (1023, 1197, 1146, 1327), (300, 942, 412, 1066), (199, 1485, 337, 1589), (969, 670, 1103, 810), (325, 84, 448, 214), (86, 1326, 216, 1449), (184, 1376, 335, 1500), (877, 267, 990, 384), (440, 1430, 558, 1543), (798, 1186, 924, 1322), (36, 83, 147, 219), (767, 1463, 896, 1587), (647, 1340, 757, 1458), (970, 1012, 1092, 1114), (143, 112, 267, 227), (865, 1331, 989, 1471), (110, 759, 216, 864), (988, 343, 1118, 491), (473, 825, 586, 954), (1031, 1416, 1153, 1549), (288, 1132, 392, 1279), (628, 113, 743, 232), (468, 1294, 579, 1433), (62, 1195, 204, 1320), (341, 230, 462, 384), (264, 417, 355, 577), (82, 477, 205, 590), (544, 1306, 652, 1433)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,../../malaria/images/dce55b59-c6c3-4693-aa75-6b348c8f52cd.png,"[(452, 1201, 557, 1316), (844, 375, 941, 472), (800, 629, 897, 727), (94, 410, 186, 511), (1045, 1022, 1136, 1118), (477, 260, 571, 352), (330, 1220, 426, 1329), (977, 549, 1062, 643), (484, 841, 578, 943), (725, 1229, 822, 1329), (226, 1204, 323, 1298), (224, 800, 338, 904), (221, 241, 314, 345), (710, 1093, 807, 1205), (598, 1473, 696, 1570), (224, 934, 328, 1045), (654, 811, 767, 931), (630, 1140, 722, 1244), (84, 1068, 186, 1170), (599, 1028, 704, 1126), (937, 271, 1041, 367), (768, 1399, 876, 1504), (274, 1073, 374, 1179), (366, 1360, 469, 1475), (680, 969, 775, 1069), (31, 514, 141, 627), (638, 1378, 750, 1496), (454, 684, 558, 783), (719, 516, 816, 631), (354, 818, 473, 948), (790, 895, 882, 1015), (120, 856, 226, 952), (1092, 779, 1190, 874), (275, 537, 383, 662), (547, 736, 643, 840), (119, 234, 216, 330), (1039, 238, 1152, 348), (349, 589, 456, 729), (989, 131, 1100, 248), (155, 1339, 266, 1452), (558, 233, 657, 322), (442, 446, 529, 555), (388, 580, 492, 688), (629, 700, 725, 829), (329, 11, 449, 116), (961, 105, 1059, 210), (128, 171, 239, 279), (28, 1487, 155, 1599), (532, 312, 648, 423), (148, 933, 229, 1042), (812, 527, 898, 622), (374, 404, 454, 517), (245, 1300, 343, 1409), (1, 285, 102, 399), (295, 86, 390, 203), (649, 523, 746, 619), (533, 179, 632, 280), (875, 1117, 1047, 1237)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
18,../../malaria/images/a8cb75ba-3f2f-40d8-8bc7-c79ebd1b9603.png,"[(192, 227, 296, 319), (630, 1300, 735, 1402), (793, 1415, 909, 1531), (171, 1303, 264, 1396), (871, 742, 984, 847), (302, 803, 402, 921), (439, 976, 551, 1077), (995, 70, 1096, 182), (505, 1224, 623, 1333), (795, 358, 906, 476), (61, 237, 183, 349), (145, 38, 273, 132), (332, 999, 434, 1112), (1083, 880, 1190, 996), (223, 458, 352, 558), (710, 474, 819, 566), (166, 946, 286, 1049), (684, 887, 763, 993), (568, 1014, 682, 1123), (940, 1133, 1066, 1244), (41, 1353, 168, 1449), (370, 521, 484, 646), (300, 246, 394, 333), (709, 274, 811, 367), (309, 1365, 415, 1492), (132, 487, 249, 603), (187, 363, 278, 478), (769, 998, 861, 1115), (1083, 1023, 1173, 1133), (782, 652, 904, 764), (621, 766, 730, 884), (280, 298, 391, 394), (862, 505, 982, 608), (127, 667, 214, 791), (716, 358, 803, 462), (494, 221, 615, 312), (318, 144, 428, 258), (626, 463, 731, 594), (258, 1055, 372, 1161), (453, 1039, 572, 1137), (554, 625, 649, 743), (617, 260, 729, 392), (777, 851, 894, 974), (507, 1476, 603, 1599), (1023, 273, 1130, 377), (689, 1198, 797, 1316), (101, 1429, 195, 1539), (349, 17, 469, 102), (162, 1422, 260, 1544), (781, 1205, 881, 1360), (953, 642, 1070, 764), (1007, 594, 1174, 675), (451, 112, 572, 227), (219, 699, 329, 847), (882, 380, 979, 503), (505, 280, 608, 377), (899, 955, 1041, 1044), (200, 142, 309, 229), (104, 1193, 207, 1299), (806, 1065, 924, 1192), (968, 1274, 1084, 1407), (341, 1114, 465, 1220), (209, 1193, 351, 1325), (357, 56, 494, 166), (939, 1030, 1061, 1147), (717, 1445, 797, 1596), (1003, 343, 1136, 454), (615, 1077, 736, 1195), (947, 285, 1073, 391), (994, 808, 1134, 918), (1007, 1059, 1112, 1171), (574, 883, 687, 1002), (0, 756, 102, 883), (654, 1118, 764, 1244)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19,../../malaria/images/63d36d2c-43a9-49ac-9504-028b4968c860.png,"[(31, 1074, 137, 1176), (428, 583, 543, 707), (978, 404, 1069, 516), (208, 287, 313, 411), (973, 727, 1086, 855), (650, 1340, 757, 1460), (550, 656, 666, 759), (682, 622, 783, 724), (1007, 1159, 1131, 1273), (890, 368, 988, 495), (479, 344, 582, 457), (693, 420, 790, 534), (764, 648, 859, 748), (377, 342, 460, 437), (591, 254, 698, 352), (88, 1293, 211, 1412), (359, 1247, 466, 1369), (838, 879, 957, 996), (941, 993, 1071, 1103), (791, 727, 892, 858), (732, 29, 875, 125), (828, 1385, 921, 1503), (503, 873, 610, 977), (565, 56, 690, 153), (400, 106, 534, 215), (66, 1410, 173, 1517), (138, 871, 256, 979), (531, 1301, 621, 1414), (571, 1442, 697, 1547), (651, 774, 756, 873), (8, 814, 127, 931), (205, 1130, 295, 1263), (372, 205, 468, 312), (311, 937, 413, 1035), (1048, 515, 1149, 628), (282, 852, 398, 949), (578, 162, 695, 273), (915, 198, 1016, 336), (508, 1195, 598, 1323), (231, 706, 311, 852), (468, 794, 573, 880), (414, 740, 508, 875), (206, 111, 317, 221), (799, 489, 916, 599), (765, 1029, 858, 1173), (681, 72, 772, 204), (761, 135, 847, 267), (338, 1444, 463, 1554), (389, 931, 486, 1052), (655, 837, 769, 942), (682, 1045, 769, 1190), (165, 1024, 292, 1133), (428, 243, 534, 366), (619, 1000, 733, 1141), (825, 115, 914, 256), (562, 972, 657, 1099), (947, 1295, 1086, 1412), (878, 1124, 999, 1231), (231, 72, 335, 169), (712, 293, 822, 421), (670, 1207, 788, 1332), (868, 202, 949, 334), (745, 467, 842, 577)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20,../../malaria/images/edcb4d77-a4d3-465d-9b59-eb3087766b1c.png,"[(628, 1018, 751, 1138), (414, 1109, 514, 1211), (526, 329, 626, 437), (555, 574, 674, 689), (524, 678, 649, 801), (32, 90, 150, 212), (320, 1451, 424, 1549), (588, 424, 716, 545), (787, 942, 904, 1060), (142, 583, 267, 682), (1044, 161, 1178, 283), (415, 1209, 543, 1326), (391, 448, 497, 558), (547, 50, 662, 175), (441, 771, 568, 892), (110, 685, 233, 808), (472, 1012, 580, 1131), (502, 112, 608, 228), (548, 1167, 669, 1292), (336, 614, 449, 725), (943, 191, 1055, 308), (464, 898, 583, 1018), (739, 476, 857, 588), (521, 1049, 630, 1172), (1031, 275, 1159, 386), (707, 130, 832, 234), (401, 289, 523, 408), (677, 723, 798, 844), (477, 538, 616, 671), (997, 1360, 1125, 1496), (388, 156, 487, 242), (515, 1248, 604, 1360), (158, 201, 296, 339), (66, 640, 179, 755), (664, 1219, 786, 1338), (277, 886, 387, 992), (592, 932, 698, 1034), (822, 829, 942, 949), (266, 360, 355, 455), (450, 409, 578, 536), (796, 1059, 904, 1158), (338, 238, 408, 394), (725, 336, 879, 441), (1007, 406, 1132, 599), (975, 1245, 1110, 1346), (727, 832, 826, 984), (824, 1219, 931, 1318), (676, 1121, 815, 1239), (13, 973, 115, 1078), (32, 1185, 201, 1331), (103, 901, 214, 990), (192, 978, 300, 1078), (238, 1236, 359, 1328), (302, 988, 408, 1085), (291, 682, 394, 787), (342, 772, 439, 883), (387, 575, 486, 678), (351, 715, 458, 821), (267, 808, 364, 918), (237, 723, 346, 838), (655, 15, 761, 116), (654, 111, 746, 208), (605, 208, 704, 315), (746, 255, 851, 355), (702, 567, 804, 672), (670, 327, 762, 432), (614, 282, 710, 377), (813, 1146, 905, 1234), (800, 1264, 900, 1375), (261, 255, 362, 372), (428, 58, 522, 165), (254, 32, 353, 137), (207, 94, 295, 188), (280, 1331, 400, 1435), (338, 1307, 439, 1408), (357, 1253, 468, 1358), (571, 871, 678, 963), (608, 792, 717, 896), (954, 389, 1052, 505), (977, 349, 1076, 456), (372, 975, 479, 1072), (342, 869, 449, 992), (332, 171, 438, 280), (261, 143, 383, 261), (689, 212, 800, 325), (868, 413, 971, 505), (849, 456, 969, 560), (400, 225, 485, 349)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
21,../../malaria/images/4411fea2-d785-4eeb-80c6-c739ab6114c4.png,"[(1033, 815, 1144, 932), (522, 998, 644, 1100), (269, 75, 372, 196), (545, 836, 663, 948), (323, 714, 440, 830), (971, 156, 1073, 277), (326, 1430, 438, 1552), (270, 547, 386, 657), (393, 1045, 509, 1152), (971, 1252, 1090, 1353), (1066, 1300, 1182, 1402), (830, 993, 955, 1101), (865, 846, 972, 976), (434, 897, 545, 1013), (954, 594, 1052, 714), (163, 94, 271, 217), (1061, 1006, 1183, 1125), (640, 883, 751, 1011), (854, 1194, 973, 1321), (1083, 684, 1189, 778), (298, 349, 418, 468), (479, 292, 590, 413), (83, 169, 189, 303), (971, 482, 1090, 600), (466, 601, 593, 728), (638, 602, 750, 718), (409, 135, 517, 238), (293, 1142, 398, 1285), (436, 534, 555, 652), (574, 364, 708, 488), (596, 1190, 709, 1317), (750, 875, 867, 996), (545, 41, 664, 151), (729, 231, 860, 388)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
22,../../malaria/images/5ff7c0c8-d208-4e7d-958d-ca3c2260ff39.png,"[(638, 879, 770, 1012), (478, 26, 588, 150), (455, 1389, 592, 1520), (381, 332, 504, 465), (361, 709, 486, 833), (369, 558, 483, 676), (850, 1389, 959, 1525), (411, 877, 535, 1002), (82, 878, 197, 1001), (756, 1187, 862, 1295), (111, 39, 230, 162), (958, 714, 1064, 824), (511, 760, 633, 889), (562, 1268, 693, 1398), (1003, 293, 1128, 409), (883, 1320, 998, 1436), (99, 1336, 224, 1461), (984, 881, 1115, 1003), (872, 799, 1009, 932), (810, 1042, 911, 1147), (746, 472, 862, 608), (513, 546, 622, 677), (167, 232, 295, 354), (408, 1222, 537, 1347), (926, 1043, 1049, 1161), (748, 186, 869, 305), (301, 494, 428, 606), (599, 625, 730, 757), (134, 706, 254, 828), (1080, 1248, 1178, 1352), (585, 1445, 694, 1571), (256, 333, 381, 457), (1047, 194, 1176, 318), (277, 60, 386, 215), (642, 765, 771, 877), (914, 1157, 1043, 1268), (540, 231, 658, 351), (54, 425, 160, 556), (960, 56, 1086, 182), (678, 1038, 797, 1162), (427, 462, 554, 575), (1073, 522, 1173, 636), (1000, 1188, 1110, 1304), (22, 131, 148, 245), (762, 1302, 877, 1425), (42, 551, 138, 680), (612, 85, 754, 205), (926, 1418, 1032, 1547), (698, 1356, 811, 1479), (6, 1419, 126, 1546), (1000, 1320, 1114, 1445), (36, 323, 150, 421), (45, 1080, 166, 1198), (326, 1452, 437, 1575), (134, 349, 266, 469), (1064, 1015, 1189, 1117), (620, 282, 780, 443), (363, 1010, 479, 1117), (228, 952, 357, 1098), (340, 1376, 454, 1481), (7, 993, 113, 1098), (901, 362, 1011, 473), (196, 525, 312, 625), (215, 1084, 340, 1189), (849, 441, 962, 553), (906, 319, 1014, 430), (906, 483, 995, 573), (349, 1336, 462, 1445), (1073, 923, 1190, 1032), (406, 997, 510, 1119), (1052, 952, 1172, 1064), (34, 162, 155, 284), (100, 993, 226, 1102), (803, 1275, 906, 1398)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
